"dates","et_mm8"
"20160516",37.1269384019116
"20160524",33.8238378110158
"20160601",35.0800626741831
"20160609",33.5834839985783
"20160617",37.915558128062
"20160625",32.0360652141397
"20160703",31.7692988704589
"20160711",31.6793771424201
"20160719",35.6220720562019
"20160727",31.9400058834178
"20160804",38.0279998945648
"20160812",NA
"20160820",26.5970045091815
"20160828",NA
"20160905",NA
"20160913",26.4379405705901
"20160921",28.0396443267275
"20160929",23.6920484077421
"20161007",23.9808164280943
"20161015",20.0579668139209
"20161023",17.9764550001656
"20161031",14.7
"20161108",18.1696808601562
"20161116",28.3059649415229
"20161124",19.4531380753138
"20161202",17.8530334079469
"20161210",17.4882165745856
"20161218",13.4885505204309
"20161226",NA
"20170101",11.6497329314872
"20170109",12.7690702087287
"20170117",10.1767314835045
"20170125",16.3321300401098
"20170202",17.2830795850919
"20170210",17.2037276685603
"20170218",20.2135323428868
"20170226",19.2163211874743
"20170306",18.2257497379465
"20170314",21.0156678583988
"20170322",21.122687034653
"20170330",23.2828456462657
"20170407",25.0707488186114
"20170415",35.1040805887506
"20170423",31.6122421493153
"20170501",32.2312839873828
"20170509",27.446807333778
"20170517",27.313022164888
"20170525",36.2165737559112
"20170602",25.7064846302594
"20170610",28.6556445658594
"20170618",28.8225421000847
"20170626",NA
"20170704",NA
"20170712",21.7256148419535
"20170720",NA
"20170728",22.0638433006453
"20170805",27.9527670234571
"20170813",27.5167775971536
"20170821",26.864629173422
"20170829",26.0052807552365
"20170906",27.2560930802205
"20170914",28.4713586540913
"20170922",28.3104316784995
"20170930",NA
"20171008",18.916847826087
"20171016",22.4480870167586
"20171024",22.7956004379394
"20171101",15.0581213771663
"20171109",23.1775519421861
"20171117",16.9701339749995
"20171125",NA
"20171203",10.3433821247543
"20171211",16.6785842293907
"20171219",15.3964063340097
"20171227",12.3202247191011
"20180101",14.2686770356816
"20180109",9.9766801965392
"20180117",16.672425707817
"20180125",11.8355871217595
"20180202",13.8153263394977
"20180210",17.6878939587051
"20180218",21.3218286261369
"20180226",26.2758975088684
"20180306",25.2467225178309
"20180314",18.8511925035151
"20180322",15.8780333735479
"20180330",26.496500777605
"20180407",35.4353228262394
"20180415",28.0142314029519
"20180423",25.7467507733083
"20180501",33.1270636997162
"20180509",33.9539394826577
"20180517",38.9590015229945
"20180525",37.523186662246
"20180602",36.9027573488568
"20180610",NA
"20180618",29.8206092515983
"20180626",38.6802277461855
"20180704",24.9351379514137
"20180712",NA
"20180720",21.9726867515171
"20180728",NA
"20180805",25.228071672355
"20180813",NA
"20180821",21.7676689845267
"20180829",28.1206581352834
"20180906",30.3888969449296
"20180914",30.6206758929066
"20180922",38.7196534444848
"20180930",37.923630098294
"20181008",33.9101998751566
"20181016",25.699306986327
"20181024",29.2154479735883
"20181101",31.4077125670729
"20181109",22.2479275709697
"20181117",22.0125896239707
"20181125",17.3472212982981
"20181203",17.5227053775702
"20181211",11.9774793265259
"20181219",25.9624861551142
"20181227",6.31467561003816
"20190101",13.1487153820487
"20190109",11.8995163201111
"20190117",15.0416570974296
"20190125",21.5138719378802
"20190202",28.7844245410073
"20190210",26.6709619426227
"20190218",25.0472731369515
"20190226",21.0521014108246
"20190306",19.1352758132956
"20190314",18.2341058358911
"20190322",19.491672338272
"20190330",19.7908946208473
"20190407",24.308243880396
"20190415",31.4498381584612
"20190423",43.4136519415424
"20190501",18.6394736842105
"20190509",31.8704193197701
"20190517",38.0622182395632
"20190525",29.6854249610524
"20190602",17.5470114221028
"20190610",28.9374034003091
"20190618",34.1347541456286
"20190626",30.6805844489015
"20190704",35.0594368586895
"20190712",27.6065466576356
"20190720",31.7832159906965
"20190728",26.5844928689606
"20190805",28.9957377988375
"20190813",26.4530279741777
"20190821",19.6785714285714
"20190829",NA
"20190906",32.9216952337599
"20190914",37.4246289734119
"20190922",37.5987700591727
"20190930",36.6858692283855
"20191008",30.0566539159345
"20191016",33.5957266767049
"20191024",29.6594115187512
"20191101",24.585326679139
"20191109",26.6277206636966
"20191117",26.4015642056985
"20191125",19.8776052932943
"20191203",19.0044938570622
"20191211",23.4986462356971
"20191219",17.6198425153033
"20191227",10.6233027522936
"20200101",19.3954006759294
"20200109",24.889757119032
"20200117",16.517070256858
"20200125",9.10617306203376
"20200202",15.2894772989022
"20200210",27.0443287142652
"20200218",19.3803295198726
"20200226",19.1372127644248
"20200305",28.1259301299422
"20200313",20.2461106377799
"20200321",23.1194183573327
"20200329",19.3059781311178
"20200406",16.4555858268448
"20200414",21.3160226718506
"20200422",22.4754874162547
"20200430",34.2890717041857
"20200508",35.7413443775699
"20200516",39.8148975712955
"20200524",30.8718973587834
"20200601",37.4867199723884
"20200609",32.2057975194693
"20200617",40.3605677775087
"20200625",33.5315410367109
"20200703",33.6979898961495
"20200711",33.7309858973312
"20200719",37.4252656207227
"20200727",26.9869934177514
"20200804",33.0533860307549
"20200812",21.9517385342442
"20200820",25.1233760937898
"20200828",30.5924359394251
"20200905",27.1762425152041
"20200913",24.2857928768838
"20200921",25.2540875670663
"20200929",21.5
"20201007",NA
"20201015",10.8603906358221
"20201023",18.1298001517835
"20201031",NA
"20201108",24.7251073025526
"20201116",27.9848167845626
"20201124",NA
"20201202",9.72010834464669
"20201210",13.7959129201768
"20201218",16.629937393284
"20201226",9.2494453151409
