"dates","et_mm8"
"20080101",23.8745845540586
"20080109",17.1599592762532
"20080117",15.3896807876376
"20080125",10.314020731042
"20080202",9.37520320120045
"20080210",NA
"20080218",16.9038563516626
"20080226",18.9673553211123
"20080305",21.0309417082226
"20080313",15.8772702539299
"20080321",18.1936190556078
"20080329",13.6970952878065
"20080406",20.4002109602833
"20080414",26.7856501262058
"20080422",23.0899516908213
"20080430",30.7712985749224
"20080508",29.9968130652138
"20080516",29.9674452382754
"20080524",27.6867287971587
"20080601",26.7128486989902
"20080609",30.1048652034299
"20080617",32.0419744968799
"20080625",30.3996806358029
"20080703",25.8032434273603
"20080711",23.6513157894737
"20080719",31.213692320037
"20080727",29.4642178492119
"20080804",27.4672862851033
"20080812",26.2308419602928
"20080820",27.9348859472097
"20080828",30.3217160009973
"20080905",21.0847460363589
"20080913",30.9629653834847
"20080921",24.1173521942513
"20080929",21.6436011432201
"20081007",22.5062716678968
"20081015",22.1164503886929
"20081023",18.2097062697576
"20081031",17.1958196678337
"20081108",24.5568673938606
"20081116",21.6980480073111
"20081124",22.312012058371
"20081202",20.5154737371813
"20081210",19.5781314633623
"20081218",12.8960239282486
"20081226",NA
"20090101",16.4572495109184
"20090109",17.234101458003
"20090117",18.6386850439823
"20090125",13.3462969280948
"20090202",19.7127784887467
"20090210",25.6162025707897
"20090218",22.7892296313871
"20090226",17.1746058949119
"20090306",17.5547515425173
"20090314",12.5210113246378
"20090322",28.2555958161128
"20090330",26.8001887977312
"20090407",23.7893571936718
"20090415",39.0266912324999
"20090423",28.0238533553465
"20090501",26.85175993381
"20090509",23.1578319279691
"20090517",28.4665244334314
"20090525",35.2082080203236
"20090602",30.8753059084729
"20090610",28.9896641378265
"20090618",29.8130625736125
"20090626",24.2651668488546
"20090704",29.9339190130578
"20090712",30.879578382522
"20090720",30.9543919988081
"20090728",19.8623854660348
"20090805",15.4620226997933
"20090813",26.3928745008523
"20090821",36.3374370274539
"20090829",31.3786725863317
"20090906",34.5766762425976
"20090914",28.239787203956
"20090922",30.4725515480051
"20090930",27.2437788801408
"20091008",23.8211000543186
"20091016",23.0863864468422
"20091024",26.0135839958132
"20091101",26.4245385033584
"20091109",28.3487611693576
"20091117",22.3366682226144
"20091125",23.8153239043237
"20091203",18.7505896760498
"20091211",15.956786175394
"20091219",19.7253951252718
"20091227",9.83539451526566
"20100101",16.1131588051279
"20100109",15.7984126656142
"20100117",14.4006910787405
"20100125",19.8050228455663
"20100202",21.1418229246735
"20100210",22.2564804444201
"20100218",16.9459303338356
"20100226",29.2914145796324
"20100306",15.6160161475656
"20100314",16.9166690624031
"20100322",14.3283770334718
"20100330",21.8946675250677
"20100407",18.1921740454086
"20100415",24.3307746249217
"20100423",23.7037864300975
"20100501",30.8656129840495
"20100509",31.6628203495241
"20100517",31.4106089634451
"20100525",29.3145027348672
"20100602",36.3890803311703
"20100610",25.1742974810223
"20100618",24.6788922282262
"20100626",25.3576620470169
"20100704",30.975015781141
"20100712",31.8485621236328
"20100720",21.2668902957573
"20100728",24.3050331520834
"20100805",28.2667884484448
"20100813",25.9107185559522
"20100821",23.5341776511016
"20100829",27.1302226308531
"20100906",25.0177028999006
"20100914",36.1686642600995
"20100922",25.7742067829634
"20100930",17.2947368421053
"20101008",22.502914254628
"20101016",28.1226635242827
"20101024",27.0713355856324
"20101101",24.731230480162
"20101109",17.1908119754705
"20101117",16.9644379314797
"20101125",14.6101698026618
"20101203",17.6602381023302
"20101211",17.8931482984845
"20101219",17.0513056759953
"20101227",12.2047398306271
"20110101",12.9423865654772
"20110109",9.50363420896701
"20110117",8.45661351897597
"20110125",8.00757825370676
"20110202",18.3952865665901
"20110210",19.4229072635627
"20110218",18.4091185754755
"20110226",14.2837334061928
"20110306",15.6031575742735
"20110314",23.5212158623008
"20110322",18.6166666666667
"20110330",17.7179499977313
"20110407",19.2963600843144
"20110415",17.4429301166845
"20110423",16.4264844894395
"20110501",29.9599437291335
"20110509",26.2657755024437
"20110517",25.323526122756
"20110525",27.6532511221328
"20110602",26.6264162811622
"20110610",27.6702709109545
"20110618",24.3187254986122
"20110626",34.8620393980128
"20110704",36.862959521943
"20110712",20.3127436281859
"20110720",33.1414857877237
"20110728",31.808991345781
"20110805",27.8760166707682
"20110813",24.9055447449767
"20110821",34.2087000714683
"20110829",36.9034208714558
"20110906",25.8728858272282
"20110914",17.9602018831791
"20110922",20.3923076923077
"20110930",19.5388752434996
"20111008",23.5400922742297
"20111016",23.7718454938536
"20111024",25.055577045118
"20111101",22.6995698243515
"20111109",27.5392172054714
"20111117",25.836013358645
"20111125",19.81273478802
"20111203",18.2365494564176
"20111211",12.9124153715888
"20111219",9.94426409258091
"20111227",5.75862068965517
"20120101",8.92022505182114
"20120109",11.3481326291227
"20120117",13.5791231652348
"20120125",16.3703721339096
"20120202",19.9209816015184
"20120210",19.1145886811956
"20120218",19.7704239285429
"20120226",17.2141561287669
"20120305",12.8079974732537
"20120313",21.3049974788658
"20120321",17.7207089221309
"20120329",17.5220311721873
"20120406",29.4478723950718
"20120414",28.8013159127293
"20120422",33.2542859837174
"20120430",31.5499448869401
"20120508",27.30733560844
"20120516",25.7184242506766
"20120524",24.8841143924696
"20120601",23.4528834961007
"20120609",26.6777130999019
"20120617",21.3203685210353
"20120625",26.000110819174
"20120703",29.9416025784694
"20120711",35.183771190329
"20120719",29.9336432456568
"20120727",30.882075738414
"20120804",26.0694688610763
"20120812",25.8307767910597
"20120820",30.4505430548164
"20120828",30.1547603637217
"20120905",27.5790179068628
"20120913",41.3855955866834
"20120921",25.926512324823
"20120929",23.2112858009641
"20121007",25.417266515939
"20121015",27.7563493049998
"20121023",32.0224932997877
"20121031",30.4730432324881
"20121108",25.5705138812282
"20121116",31.2536425842009
"20121124",22.067462241746
"20121202",11.6155555555556
"20121210",24.1542324229113
"20121218",18.8046849567732
"20121226",9.99464251300829
"20130101",8.90781498612396
"20130109",8.89384041331803
"20130117",16.7894145599162
"20130125",15.7623328043528
"20130202",18.7611401110954
"20130210",20.649940894379
"20130218",25.201463865898
"20130226",19.2372580129837
"20130306",24.6459057305869
"20130314",24.723787029141
"20130322",20.4951550013753
"20130330",19.4238440605656
"20130407",19.5120338577018
"20130415",20.5666483539703
"20130423",32.677204879429
"20130501",27.865514937929
"20130509",32.3363999748799
"20130517",32.9979911106833
"20130525",32.5307469589484
"20130602",32.874860533177
"20130610",36.9540640950853
"20130618",31.0013350384766
"20130626",29.7706161598219
"20130704",25.5194647589892
"20130712",23.3010225347866
"20130720",23.1462318379193
"20130728",31.9682278123287
"20130805",27.4726565188617
"20130813",23.1926223583585
"20130821",26.8570825144536
"20130829",22.035840010426
"20130906",26.5812961979599
"20130914",30.0507734295329
"20130922",25.4034490789503
"20130930",35.0525240791876
"20131008",33.22842468383
"20131016",21.0994060942998
"20131024",25.0759489353347
"20131101",24.6049316336812
"20131109",16.6350954128576
"20131117",16.2401950142264
"20131125",15.521156219378
"20131203",21.301343981237
"20131211",13.4718472785156
"20131219",15.9692482261658
"20131227",8.86736226187705
"20140101",18.3289304492066
"20140109",11.4890336033987
"20140117",18.4655845700296
"20140125",21.6045224545006
"20140202",25.927895366992
"20140210",15.7684849998304
"20140218",21.0583189193943
"20140226",14.6696401196814
"20140306",13.5552305887491
"20140314",13.4178166433838
"20140322",18.848004630407
"20140330",16.8301389840973
"20140407",20.9507580797494
"20140415",20.3160891703084
"20140423",22.5450412504936
"20140501",28.8960328057903
"20140509",31.9271455752571
"20140517",27.8742662527049
"20140525",30.183376554607
"20140602",28.6451636704847
"20140610",22.668552495915
"20140618",28.3304889627344
"20140626",29.7368007708643
"20140704",27.0153890727769
"20140712",27.3413665956478
"20140720",29.578778613044
"20140728",33.6197568741294
"20140805",28.0127750793427
"20140813",23.8646966701438
"20140821",24.9048265355078
"20140829",28.5552138531109
"20140906",31.1861356204109
"20140914",27.0771193188642
"20140922",33.5297928234965
"20140930",37.827305118338
"20141008",29.7461520074525
"20141016",24.3762055850774
"20141024",26.697722659888
"20141101",23.831736245117
"20141109",17.9403313508088
"20141117",24.540457519997
"20141125",23.6156054570882
"20141203",17.5919575091575
"20141211",19.0063016890256
"20141219",16.3942358876291
"20141227",10.9286226775129
"20150101",16.5217294011356
"20150109",13.2531462213284
"20150117",18.6500465161032
"20150125",22.0488785500022
"20150202",NA
"20150210",13.7042133725893
"20150218",26.1033991961272
"20150226",28.136665162172
"20150306",18.0786540255932
"20150314",15.7948429444136
"20150322",17.1646246477069
"20150330",27.5037775647273
"20150407",30.0666477701199
"20150415",37.2260751392216
"20150423",34.7839901645056
"20150501",32.1903051634679
"20150509",30.4288199429858
"20150517",30.2931378627709
"20150525",28.8757960758825
"20150602",27.249497530074
"20150610",26.4079195593546
"20150618",32.5407784144817
"20150626",44.1028646229911
"20150704",34.4412612681448
"20150712",24.0200135609287
"20150720",NA
"20150728",NA
"20150805",41.009366154447
"20150813",28.1526545910304
"20150821",36.8059076714582
"20150829",23.5127429004664
"20150906",28.072339056002
"20150914",24.121428500373
"20150922",37.5562841610581
"20150930",32.9032390161986
"20151008",26.7638348958145
"20151016",34.1717628857005
"20151024",34.0270426448813
"20151101",24.1002022137869
"20151109",29.8596669163054
"20151117",26.3156603674787
"20151125",20.2763267160003
"20151203",16.5927242081607
"20151211",17.2302784133318
"20151219",13.603960596758
"20151227",9.91231530043289
"20160101",23.4352898075403
"20160109",13.0124821866767
"20160117",16.0698883175854
"20160125",12.6395510379499
"20160202",19.2264338466585
"20160210",23.9144393618511
"20160218",19.0561280619718
"20160226",20.8395018996943
"20160305",22.6486038384961
"20160313",17.1494004991727
"20160321",14.381312954099
"20160329",19.6495273584671
"20160406",24.9541015453126
"20160414",21.5767577052352
"20160422",27.41792309459
"20160430",37.3152021276861
"20160508",30.8087117127981
"20160516",36.2637999230449
"20160524",32.5114644613001
"20160601",32.8200632395775
"20160609",29.6927380908941
"20160617",31.8272558443499
"20160625",27.2326777903541
"20160703",28.324721987653
"20160711",29.3366355519966
"20160719",31.5269038329579
"20160727",29.0365824678228
"20160804",32.6072130739948
"20160812",NA
"20160820",35.8639885367974
"20160828",25.8955172428487
"20160905",22.2215853954391
"20160913",35.8584996720246
"20160921",33.8647937871274
"20160929",35.5931953529073
"20161007",25.250709582586
"20161015",23.4403714121526
"20161023",23.8225449704693
"20161031",21.0522770129008
"20161108",18.7433510235228
"20161116",28.157562046381
"20161124",20.5558403069715
"20161202",22.7902985581061
"20161210",20.1691934372098
"20161218",17.9776218601976
"20161226",12.068139851755
"20170101",13.6100585145251
"20170109",11.6090909090909
"20170117",11.4603093432843
"20170125",14.9305128946166
"20170202",20.2832053901549
"20170210",19.2844212172269
"20170218",25.2864882410322
"20170226",18.9612616533325
"20170306",18.2619769951198
"20170314",28.2085217707295
"20170322",23.9291677734616
"20170330",22.9543182660903
"20170407",25.3151910547658
"20170415",37.8358582584807
"20170423",29.2308137824436
"20170501",32.7289180751185
"20170509",25.2076116468275
"20170517",30.2528284339587
"20170525",40.1733014101524
"20170602",31.0207810117422
"20170610",26.9808732629489
"20170618",23.0104818199111
"20170626",26.1522703273495
"20170704",22.4287106513625
"20170712",21.6861866640147
"20170720",NA
"20170728",33.924647885349
"20170805",28.6350591804664
"20170813",26.739501305869
"20170821",32.3824504797304
"20170829",26.756698038491
"20170906",26.6608006987917
"20170914",28.2033426591248
"20170922",26.6146692233941
"20170930",13.2441876208898
"20171008",18.7063886151808
"20171016",20.0471653417341
"20171024",23.0963942167334
"20171101",19.9086155943754
"20171109",25.3754701765862
"20171117",17.4076537040495
"20171125",NA
"20171203",12.5352846999861
"20171211",17.1412051240894
"20171219",18.1517184913326
"20171227",NA
"20180101",18.5469385511204
"20180109",10.7522928636632
"20180117",16.5156002925503
"20180125",11.3646907073509
"20180202",13.9523031968316
"20180210",15.7534089113802
"20180218",20.2719855478063
"20180226",29.0241854902356
"20180306",23.8680285482092
"20180314",20.2826391181639
"20180322",16.6370010320002
"20180330",25.0231372658324
"20180407",31.7513857733687
"20180415",22.9188762618889
"20180423",21.4257685308596
"20180501",24.0413648656531
"20180509",31.2584417824257
"20180517",35.0370750300304
"20180525",35.4761200161763
"20180602",31.4381307769757
"20180610",35.4669538235131
"20180618",27.197488293384
"20180626",34.1669988229743
"20180704",29.3460644678419
"20180712",NA
"20180720",21.1849128997529
"20180728",25.3032296413711
"20180805",30.2370717263188
"20180813",26.0123655891649
"20180821",25.6534412937344
"20180829",27.4296286734992
"20180906",32.4761506136031
"20180914",36.5421974173219
"20180922",35.6979504282677
"20180930",36.9590781638818
"20181008",30.2727321128432
"20181016",24.6507550343197
"20181024",32.6015404355158
"20181101",32.0437741763688
"20181109",22.4871626901246
"20181117",19.3208358638168
"20181125",20.7595951606122
"20181203",18.6462719896056
"20181211",12.3186121806815
"20181219",26.298795807188
"20181227",7.31273274178131
"20190101",10.6497499596709
"20190109",11.0449793957824
"20190117",13.4275978049212
"20190125",18.9914621221823
"20190202",30.0140622006828
"20190210",24.7151642970663
"20190218",28.2053980657632
"20190226",23.1374642465082
"20190306",23.8642986340896
"20190314",18.2806033433942
"20190322",16.2980960248016
"20190330",19.1458060362683
"20190407",22.7889654567226
"20190415",29.3970054450546
"20190423",36.1765974345008
"20190501",25.7104591537167
"20190509",33.8907437952128
"20190517",32.8232761232249
"20190525",31.3130124710756
"20190602",23.069614769001
"20190610",23.6466891113565
"20190618",32.9430837294411
"20190626",28.0190399232192
"20190704",30.0352184617126
"20190712",31.2283496010535
"20190720",30.2461058470561
"20190728",26.0581010725798
"20190805",34.2652699319435
"20190813",25.4413668777471
"20190821",22.4285447699845
"20190829",NA
"20190906",33.930511141686
"20190914",38.2993805890557
"20190922",37.5685404242439
"20190930",33.9275132712889
"20191008",25.8819945816876
"20191016",32.3957219009536
"20191024",24.5487274467133
"20191101",25.1852710099508
"20191109",25.9409977750117
"20191117",25.0781253275102
"20191125",20.7686503308572
"20191203",21.9286467701824
"20191211",22.9735564942622
"20191219",15.9245958636257
"20191227",9.27497428261671
"20200101",14.3541203016361
"20200109",15.083464675713
"20200117",14.243212171629
"20200125",12.6011837985341
"20200202",13.4200436961714
"20200210",23.5290516904807
"20200218",21.07003452494
"20200226",19.2575868583084
"20200305",23.5129090125352
"20200313",19.4337814393504
"20200321",21.800065763258
"20200329",20.4628344560268
"20200406",17.7849800637516
"20200414",20.8651942505722
"20200422",24.680719478432
"20200430",34.4954080366344
"20200508",29.3187283732303
"20200516",36.6484965068104
"20200524",29.4607618015738
"20200601",35.3108413737328
"20200609",29.6707785305915
"20200617",37.2645494877523
"20200625",30.561247549299
"20200703",34.4509508070654
"20200711",34.4131776774623
"20200719",34.0222051626689
"20200727",28.6039392738507
"20200804",28.8491507648598
"20200812",24.2707574606021
"20200820",30.6534654042583
"20200828",31.8080173186802
"20200905",26.2799576579735
"20200913",21.6765146553887
"20200921",23.512724133351
"20200929",23.7005165993602
"20201007",21.8074749412397
"20201015",16.6613318950565
"20201023",19.4468678645592
"20201031",22.1891184396253
"20201108",27.5310575303187
"20201116",23.9409980165083
"20201124",16.7422012672207
"20201202",17.5987455012419
"20201210",21.1659065389522
"20201218",12.5894736842105
"20201226",14.5757522924456
