"dates","et_mm8"
"20031016",24.6994793620622
"20031024",32.56123515851
"20031101",34.0722041331747
"20031109",26.402029016704
"20031117",25.7331458432476
"20031125",26.0437406957905
"20031203",24.0239075301174
"20031211",19.781056902412
"20031219",20.8886796541734
"20031227",15.0887053171004
"20040101",18.4297727079461
"20040109",22.9369768312089
"20040117",21.4443062569006
"20040125",23.3964978152758
"20040202",22.8659006981767
"20040210",23.1823446098051
"20040218",24.484612969181
"20040226",24.5709830597941
"20040305",24.5125846991236
"20040313",24.7233358917942
"20040321",22.2440269495354
"20040329",25.4443950395044
"20040406",20.7581407499515
"20040414",23.4362416919903
"20040422",27.3749214963698
"20040430",28.816853415827
"20040508",20.4237734561248
"20040516",24.836404944497
"20040524",26.841140928842
"20040601",25.9134087644412
"20040609",28.0647303996683
"20040617",31.2356082714874
"20040625",26.6107567272231
"20040703",25.9469618153525
"20040711",25.9548652842988
"20040719",26.6945568649676
"20040727",24.6896485626164
"20040804",24.9546687698142
"20040812",15.977048346056
"20040820",26.5634809366151
"20040828",26.2121319512826
"20040905",23.4700787143223
"20040913",20.7812819273782
"20040921",34.7249074495968
"20040929",23.4470341550684
"20041007",28.8936408463823
"20041015",31.7255598705552
"20041023",31.3944227261729
"20041031",29.7420028144519
"20041108",29.1178164013301
"20041116",23.5691226138987
"20041124",19.1255870668673
"20041202",18.3210465914482
"20041210",22.7818102821472
"20041218",20.8997689318145
"20041226",17.4045522636373
"20050101",21.1495515248836
"20050109",22.0866584245387
"20050117",21.7521199113546
"20050125",19.7498616233722
"20050202",21.7970983496491
"20050210",25.3164148682706
"20050218",23.6893202358049
"20050226",24.4868301940596
"20050306",22.968464376854
"20050314",24.1457590184514
"20050322",26.131683345184
"20050330",26.3563673696368
"20050407",23.8172912823793
"20050415",23.1348038169092
"20050423",21.8207843788949
"20050501",24.705063958355
"20050509",24.6968643703415
"20050517",21.9673406496375
"20050525",24.8251091362329
"20050602",26.5272090430259
"20050610",24.0319443795061
"20050618",23.4577630088912
"20050626",20.1257979167827
"20050704",24.7717033895577
"20050712",31.1247653801179
"20050720",25.0261251019853
"20050728",19.2967727656835
"20050805",18.1602551521099
"20050813",25.0158029356868
"20050821",25.3973912944758
"20050829",26.8108778365875
"20050906",18.0156775640819
"20050914",19.4670787670415
"20050922",24.1333057104861
"20050930",34.3024429961887
"20051008",26.6429951064084
"20051016",17.2467540821376
"20051024",21.9781677829493
"20051101",23.1639091405968
"20051109",32.4829822150803
"20051117",27.5284588964256
"20051125",13.2562762666094
"20051203",16.20055911229
"20051211",NA
"20051219",17.8669371937886
"20051227",10.8260918399183
"20060101",26.8926791889109
"20060109",27.3168075472724
"20060117",23.6819684342781
"20060125",27.2891469301015
"20060202",28.44641539125
"20060210",31.4844843516253
"20060218",30.5746936885344
"20060226",31.0086278370275
"20060306",28.3893878434843
"20060314",30.6297670707671
"20060322",26.9945684446669
"20060330",27.5017674121708
"20060407",24.4048521734602
"20060415",30.4826130016129
"20060423",24.3591890756356
"20060501",29.3919758756535
"20060509",22.8288544835331
"20060517",26.9511308235593
"20060525",27.9498954558357
